Time,PosX,PosY,PosZ,RotX,RotY,RotZ
1.086017,18.10248,23.73138,-17.54896,0,0,0
1.096315,18.10248,23.73138,-17.54896,0,0,0
1.107625,18.10248,23.73138,-17.54896,0,0,0
1.118669,18.10248,23.73138,-17.54896,0,0,0
1.130145,18.10248,23.73138,-17.54896,0,0,0
1.140804,18.10248,23.73138,-17.54896,0,0,0
1.152182,18.10248,23.73138,-17.54896,0,0,0
1.163281,18.10248,23.73138,-17.54896,0,0,0
1.17422,18.10248,23.73138,-17.54896,0,0,0
1.185279,18.10248,23.73138,-17.54896,0,0,0
1.197053,18.10248,23.73138,-17.54896,0,0,0
1.208483,18.10248,23.73138,-17.54896,0,0,0
1.218847,18.10248,23.73138,-17.54896,0,0,0
1.230101,18.10248,23.73138,-17.54896,0,0,0
1.24098,18.10248,23.73138,-17.54896,0,0,0
1.252197,18.10248,23.73138,-17.54896,0,0,0
1.263132,18.10248,23.73138,-17.54896,0,0,0
1.274237,18.10248,23.73138,-17.54896,0,0,0
1.286114,18.10248,23.73138,-17.54896,0,0,0
1.296875,18.10248,23.73138,-17.54896,0,0,0
1.30791,18.10248,23.73138,-17.54896,0,0,0
1.319085,18.10248,23.73138,-17.54896,0,0,0
1.330045,18.10248,23.73138,-17.54896,0,0,0
1.342089,18.10248,23.73138,-17.54896,0,0,0
1.353031,18.10248,23.73138,-17.54896,0,0,0
1.364508,18.10248,23.73138,-17.54896,0,0,0
1.374882,18.10248,23.73138,-17.54896,0,0,0
1.386006,18.10248,23.73138,-17.54896,0,0,0
1.397357,18.10248,23.73138,-17.54896,0,0,0
1.408452,18.10248,23.73138,-17.54896,0,0,0
1.419379,18.10248,23.73138,-17.54896,0,0,0
1.430364,18.10248,23.73138,-17.54896,0,0,0
1.441999,18.10248,23.73138,-17.54896,0,0,0
1.453361,18.10248,23.73138,-17.54896,0,0,0
1.464153,18.10248,23.73138,-17.54896,0,0,0
1.475369,18.10248,23.73138,-17.54896,0,0,0
1.488227,18.10248,23.73138,-17.54896,0,0,0
1.517371,18.10248,23.73138,-17.54896,0,0,0
1.528525,18.10248,23.73138,-17.54896,0,0,0
1.576279,18.10248,23.73138,-17.54896,0,0,0
1.584008,18.10248,23.73138,-17.54896,0,0,0
1.590009,18.10248,23.73138,-17.54896,0,0,0
1.59588,18.10248,23.73138,-17.54896,0,0,0
1.607147,18.10248,23.73138,-17.54896,0,0,0
1.618316,18.10248,23.73138,-17.54896,0,0,0
1.629315,18.10248,23.73138,-17.54896,0,0,0
1.640635,18.10248,23.73138,-17.54896,0,0,0
1.651902,18.10248,23.73138,-17.54896,0,0,0
1.662681,18.10248,23.73138,-17.54896,0,0,0
1.673933,18.10248,23.73138,-17.54896,0,0,0
1.684852,18.10248,23.73138,-17.54896,0,0,0
1.695982,18.10248,23.73138,-17.54896,0,0,0
1.707272,18.10248,23.73138,-17.54896,0,0,0
1.718192,18.10248,23.73138,-17.54896,0,0,0
1.729409,18.10248,23.73138,-17.54896,0,0,0
1.740573,18.10248,23.73138,-17.54896,0,0,0
1.751236,18.10248,23.73138,-17.54896,0,0,0
1.762745,18.10248,23.73138,-17.54896,0,0,0
1.773537,18.10248,23.73138,-17.54896,0,0,0
1.784757,18.10248,23.73138,-17.54896,0,0,0
1.795937,18.10248,23.73138,-17.54896,0,0,0
1.807511,18.10248,23.73138,-17.54896,0,0,0
1.818139,18.10248,23.73138,-17.54896,0,0,0
1.82912,18.10248,23.73138,-17.54896,0,0,0
1.840287,18.10248,23.73138,-17.54896,0,0,0
1.851467,18.10248,23.73138,-17.54896,0,0,0
1.862469,18.10248,23.73138,-17.54896,0,0,0
1.87359,18.10248,23.73138,-17.54896,0,0,0
1.884848,18.10248,23.73138,-17.54896,0,0,0
1.895784,18.10248,23.73138,-17.54896,0,0,0
1.907169,18.10248,23.73138,-17.54896,0,0,0
1.917918,18.10248,23.73138,-17.54896,0,0,0
1.929298,18.10248,23.73138,-17.54896,0,0,0
1.940229,18.10248,23.73138,-17.54896,0,0,0
1.951321,18.10248,23.73138,-17.54896,0,0,0
1.962387,18.10248,23.73138,-17.54896,0,0,0
1.973869,18.10248,23.73138,-17.54896,0,0,0
1.984878,18.10248,23.73138,-17.54896,0,0,0
1.995942,18.10248,23.73138,-17.54896,0,0,0
2.006811,18.10248,23.73138,-17.54896,0,0,0
2.018095,18.10248,23.73138,-17.54896,0,0,0
2.028996,18.10248,23.73138,-17.54896,0,0,0
2.040258,18.10248,23.73138,-17.54896,0,0,0
2.051261,18.10248,23.73138,-17.54896,0,0,0
2.06245,18.10248,23.73138,-17.54896,0,0,0
2.073632,18.10248,23.73138,-17.54896,0,0,0
2.084692,18.10248,23.73138,-17.54896,0,0,0
2.096033,18.10248,23.73138,-17.54896,0,0,0
2.106806,18.10248,23.73138,-17.54896,0,0,0
2.117968,18.10248,23.73138,-17.54896,0,0,0
2.129066,18.10248,23.73138,-17.54896,0,0,0
2.140169,18.10248,23.73138,-17.54896,0,0,0
2.151423,18.10248,23.73138,-17.54896,0,0,0
2.162342,18.10248,23.73138,-17.54896,0,0,0
2.173576,18.10248,23.73138,-17.54896,0,0,0
2.184564,18.10248,23.73138,-17.54896,0,0,0
2.195739,18.10248,23.73138,-17.54896,0,0,0
2.206798,18.10248,23.73138,-17.54896,0,0,0
2.218144,18.10248,23.73138,-17.54896,0,0,0
2.229153,18.10248,23.73138,-17.54896,0,0,0
2.240239,18.10248,23.73138,-17.54896,0,0,0
2.251603,18.10248,23.73138,-17.54896,0,0,0
2.262349,18.10248,23.73138,-17.54896,0,0,0
2.273454,18.10248,23.73138,-17.54896,0,0,0
2.284582,18.10248,23.73138,-17.54896,0,0,0
2.296595,18.10248,23.73138,-17.54896,0,0,0
2.306846,18.10248,23.73138,-17.54896,0,0,0
2.318014,18.10248,23.73138,-17.54896,0,0,0
2.329005,18.10248,23.73138,-17.54896,0,0,0
2.340221,18.10248,23.73138,-17.54896,0,0,0
2.351545,18.10248,23.73138,-17.54896,0,0,0
2.362625,18.10248,23.73138,-17.54896,0,0,0
2.373737,18.10248,23.73138,-17.54896,0,0,0
2.384699,18.10248,23.73138,-17.54896,0,0,0
2.395811,18.10248,23.73138,-17.54896,0,0,0
2.407092,18.10248,23.73138,-17.54896,0,0,0
2.418035,18.10248,23.73138,-17.54896,0,0,0
2.429103,18.10248,23.73138,-17.54896,0,0,0
2.440348,18.10248,23.73138,-17.54896,0,0,0
2.451267,18.10248,23.73138,-17.54896,0,0,0
2.462399,18.10248,23.73138,-17.54896,0,0,0
2.473495,18.10248,23.73138,-17.54896,0,0,0
2.485125,18.10248,23.73138,-17.54896,0,0,0
2.496054,18.10248,23.73138,-17.54896,0,0,0
2.506894,18.10248,23.73138,-17.54896,0,0,0
2.518367,18.10248,23.73138,-17.54896,0,0,0
2.529359,18.10248,23.73138,-17.54896,0,0,0
2.540272,18.10248,23.73138,-17.54896,0,0,0
2.551594,18.10248,23.73138,-17.54896,0,0,0
2.562472,18.10248,23.73138,-17.54896,0,0,0
2.57349,18.10248,23.73138,-17.54896,0,0,0
2.58462,18.10248,23.73138,-17.54896,0,0,0
2.595825,18.10248,23.73138,-17.54896,0,0,0
2.60682,18.10248,23.73138,-17.54896,0,0,0
2.618242,18.10248,23.73138,-17.54896,0,0,0
2.629098,18.10248,23.73138,-17.54896,0,0,0
2.640297,18.10248,23.73138,-17.54896,0,0,0
2.651318,18.10248,23.73138,-17.54896,0,0,0
2.662438,18.10248,23.73138,-17.54896,0,0,0
2.673628,18.10248,23.73138,-17.54896,0,0,0
2.684591,18.10248,23.73138,-17.54896,0,0,0
2.695735,18.10248,23.73138,-17.54896,0,0,0
2.70687,18.10248,23.73138,-17.54896,0,0,0
2.718155,18.10248,23.73138,-17.54896,0,0,0
2.729,18.10248,23.73138,-17.54896,0,0,0
2.740764,18.10248,23.73138,-17.54896,0,0,0
2.751966,18.10248,23.73138,-17.54896,0,0,0
2.762717,18.10248,23.73138,-17.54896,0,0,0
2.773907,18.10248,23.73138,-17.54896,0,0,0
2.784885,18.10248,23.73138,-17.54896,0,0,0
2.796128,18.10248,23.73138,-17.54896,0,0,0
2.807021,18.10248,23.73138,-17.54896,0,0,0
2.818063,18.10248,23.73138,-17.54896,0,0,0
2.829126,18.10248,23.73138,-17.54896,0,0,0
2.840567,18.10248,23.73138,-17.54896,0,0,0
2.851578,18.10248,23.73138,-17.54896,0,0,0
2.862509,18.10248,23.73138,-17.54896,0,0,0
2.873829,18.10248,23.73138,-17.54896,0,0,0
2.884909,18.10248,23.73138,-17.54896,0,0,0
2.895953,18.10248,23.73138,-17.54896,0,0,0
2.907187,18.10248,23.73138,-17.54896,0,0,0
2.918234,18.10248,23.73138,-17.54896,0,0,0
2.929314,18.10248,23.73138,-17.54896,0,0,0
2.940584,18.10248,23.73138,-17.54896,0,0,0
2.951528,18.10248,23.73138,-17.54896,0,0,0
2.962783,18.10248,23.73138,-17.54896,0,0,0
2.973786,18.10248,23.73138,-17.54896,0,0,0
2.98496,18.10248,23.73138,-17.54896,0,0,0
2.996213,18.10248,23.73138,-17.54896,0,0,0
3.006999,18.10248,23.73138,-17.54896,0,0,0
3.018362,18.10248,23.73138,-17.54896,0,0,0
3.029277,18.10248,23.73138,-17.54896,0,0,0
3.040958,18.10248,23.73138,-17.54896,0,0,0
3.051462,18.10248,23.73138,-17.54896,0,0,0
3.062483,18.10248,23.73138,-17.54896,0,0,0
3.073862,18.10248,23.73138,-17.54896,0,0,0
3.085073,18.10248,23.73138,-17.54896,0,0,0
3.096193,18.10248,23.73138,-17.54896,0,0,0
3.106953,18.10248,23.73138,-17.54896,0,0,0
3.11819,18.10248,23.73138,-17.54896,0,0,0
3.129167,18.10248,23.73138,-17.54896,0,0,0
3.140287,18.10248,23.73138,-17.54896,0,0,0
3.151276,18.10248,23.73138,-17.54896,0,0,0
3.162572,18.10248,23.73138,-17.54896,0,0,0
3.173763,18.10248,23.73138,-17.54896,0,0,0
3.184778,18.10248,23.73138,-17.54896,0,0,0
3.195968,18.10248,23.73138,-17.54896,0,0,0
3.207223,18.10248,23.73138,-17.54896,0,0,0
3.218029,18.10248,23.73138,-17.54896,0,0,0
3.229018,18.10248,23.73138,-17.54896,0,0,0
3.240317,18.10248,23.73138,-17.54896,0,0,0
3.251345,18.10248,23.73138,-17.54896,0,0,0
3.262429,18.10248,23.73138,-17.54896,0,0,0
3.273566,18.10248,23.73138,-17.54896,0,0,0
3.284811,18.10248,23.73138,-17.54896,0,0,0
3.295812,18.10248,23.73138,-17.54896,0,0,0
3.306816,18.10248,23.73138,-17.54896,0,0,0
3.317948,18.10248,23.73138,-17.54896,0,0,0
3.329124,18.10248,23.73138,-17.54896,0,0,0
3.340225,18.10248,23.73138,-17.54896,0,0,0
3.351233,18.10248,23.73138,-17.54896,0,0,0
3.362338,18.10248,23.73138,-17.54896,0,0,0
3.374091,18.10248,23.73138,-17.54896,0,0,0
3.384761,18.10248,23.73138,-17.54896,0,0,0
3.395801,18.10248,23.73138,-17.54896,0,0,0
3.406934,18.10248,23.73138,-17.54896,0,0,0
3.418262,18.10248,23.73138,-17.54896,0,0,0
3.429142,18.10248,23.73138,-17.54896,0,0,0
3.440187,18.10248,23.73138,-17.54896,0,0,0
3.451318,18.10248,23.73138,-17.54896,0,0,0
3.46244,18.10248,23.73138,-17.54896,0,0,0
3.473839,18.10248,23.73138,-17.54896,0,0,0
3.485077,18.10248,23.73138,-17.54896,0,0,0
3.496089,18.10248,23.73138,-17.54896,0,0,0
3.507268,18.10248,23.73138,-17.54896,0,0,0
3.517996,18.10248,23.73138,-17.54896,0,0,0
3.529094,18.10248,23.73138,-17.54896,0,0,0
3.540247,18.10248,23.73138,-17.54896,0,0,0
3.551349,18.10248,23.73138,-17.54896,0,0,0
3.56245,18.10248,23.73138,-17.54896,0,0,0
3.573642,18.10248,23.73138,-17.54896,0,0,0
3.584611,18.10248,23.73138,-17.54896,0,0,0
3.595716,18.10248,23.73138,-17.54896,0,0,0
3.606861,18.10248,23.73138,-17.54896,0,0,0
3.617926,18.10248,23.73138,-17.54896,0,0,0
3.629052,18.10248,23.73138,-17.54896,0,0,0
3.640331,18.10248,23.73138,-17.54896,0,0,0
3.651932,18.10248,23.73138,-17.54896,0,0,0
3.662701,18.10248,23.73138,-17.54896,0,0,0
3.673541,18.10248,23.73138,-17.54896,0,0,0
3.685061,18.10248,23.73138,-17.54896,0,0,0
3.695808,18.10248,23.73138,-17.54896,0,0,0
3.706832,18.10248,23.73138,-17.54896,0,0,0
3.718037,18.10248,23.73138,-17.54896,0,0,0
3.729077,18.10248,23.73138,-17.54896,0,0,0
3.740171,18.10248,23.73138,-17.54896,0,0,0
3.751414,18.10248,23.73138,-17.54896,0,0,0
